date,ndvi_mean,ndvi_min,ndvi_max,ndwi_mean,ndwi_min,ndwi_max,ndmi_mean,ndmi_min,ndmi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,evi2_mean,evi2_min,evi2_max,savi_mean,savi_min,savi_max
2021-11-01,0.0055361532639446,0.0015576323494315,0.0110739115625619,0.0431034767201968,0.0383104123175144,0.0471721403300762,0.1841329591614859,0.1823148727416992,0.1862901151180267,-0.0431034767201968,-0.0471721403300762,-0.0383104123175144,-0.0312577901141984,-0.0599888376891613,-0.0092137595638632,0.0080727054404893,0.0022670025937259,0.0161679461598396,0.0061934947069468,0.001740755746141,0.0123973349109292
2021-11-02,0.0055361532639446,0.0015576323494315,0.0110739115625619,0.0431034767201968,0.0383104123175144,0.0471721403300762,0.1841329591614859,0.1823148727416992,0.1862901151180267,-0.0431034767201968,-0.0471721403300762,-0.0383104123175144,-0.0312577901141984,-0.0599888376891613,-0.0092137595638632,0.0080727054404893,0.0022670025937259,0.0161679461598396,0.0061934947069468,0.001740755746141,0.0123973349109292
2021-11-06,0.0364159726138625,0.0294301807880401,0.0428211577236652,-0.003788442323899,-0.0093910936266183,0.0015183723298832,0.3789456103529248,0.3743029534816742,0.3835709393024444,0.003788442323899,-0.0015183723298832,0.0093910936266183,-1.5008777422564372,-3.052884578704834,-0.9234609007835388,0.0490334025983299,0.0396206527948379,0.0575052872300148,0.0389563592949083,0.0314803011715412,0.04573904722929
2021-11-07,0.0364159726138625,0.0294301807880401,0.0428211577236652,-0.003788442323899,-0.0093910936266183,0.0015183723298832,0.3789456103529248,0.3743029534816742,0.3835709393024444,0.003788442323899,-0.0015183723298832,0.0093910936266183,-1.5008777422564372,-3.052884578704834,-0.9234609007835388,0.0490334025983299,0.0396206527948379,0.0575052872300148,0.0389563592949083,0.0314803011715412,0.04573904722929
2021-11-11,0.4979057269436973,0.300639659166336,0.7153447270393372,-0.5478261730500631,-0.7402858138084412,-0.304764449596405,0.0629007511639169,0.0107361963018774,0.1008825078606605,0.5478261730500631,0.304764449596405,0.7402858138084412,0.3213963221226419,0.1945860534906387,0.4650751948356628,0.3301360830664634,0.1960217058658599,0.4946251809597015,0.3349604436329432,0.2005458176136016,0.4964645206928253
2021-11-12,0.4979057269436973,0.300639659166336,0.7153447270393372,-0.5478261730500631,-0.7402858138084412,-0.304764449596405,0.0629007511639169,0.0107361963018774,0.1008825078606605,0.5478261730500631,0.304764449596405,0.7402858138084412,0.3213963221226419,0.1945860534906387,0.4650751948356628,0.3301360830664634,0.1960217058658599,0.4946251809597015,0.3349604436329432,0.2005458176136016,0.4964645206928253
2021-11-16,0.4369398754622255,0.088983841240406,0.6354655623435974,-0.497931287756988,-0.6921069622039795,-0.1210556477308273,0.0315685857619558,-0.0763675719499588,0.1063592433929443,0.497931287756988,0.1210556477308273,0.6921069622039795,0.3069550629173005,0.0809778198599815,0.4475497305393219,0.3124673627316951,0.0747318491339683,0.4872741997241974,0.3102494552731514,0.070786714553833,0.4729530811309814
2021-11-17,0.4369398754622255,0.088983841240406,0.6354655623435974,-0.497931287756988,-0.6921069622039795,-0.1210556477308273,0.0315685857619558,-0.0763675719499588,0.1063592433929443,0.497931287756988,0.1210556477308273,0.6921069622039795,0.3069550629173005,0.0809778198599815,0.4475497305393219,0.3124673627316951,0.0747318491339683,0.4872741997241974,0.3102494552731514,0.070786714553833,0.4729530811309814
2021-11-21,0.0410666774426187,0.0255512781441211,0.0615546964108943,-0.0061249363934621,-0.0135593218728899,0.006770480889827,0.1264734656683036,0.1210663467645645,0.1340815126895904,0.0061249363934621,-0.006770480889827,0.0135593218728899,-1.9464842804840632,-10.514705657958984,1.295045018196106,0.0525843615510634,0.032704871147871,0.0786075219511985,0.0426739837442125,0.0265454538166522,0.0638640448451042
2021-11-22,0.0410666774426187,0.0255512781441211,0.0615546964108943,-0.0061249363934621,-0.0135593218728899,0.006770480889827,0.1264734656683036,0.1210663467645645,0.1340815126895904,0.0061249363934621,-0.006770480889827,0.0135593218728899,-1.9464842804840632,-10.514705657958984,1.295045018196106,0.0525843615510634,0.032704871147871,0.0786075219511985,0.0426739837442125,0.0265454538166522,0.0638640448451042
2021-11-26,0.4630868583917617,0.2890347242355346,0.5720303058624268,-0.5180171621697289,-0.6316632628440857,-0.3584686815738678,0.0472969654947519,-0.0355405919253826,0.1074865460395813,0.5180171621697289,0.3584686815738678,0.6316632628440857,0.3120772327695574,0.199103370308876,0.4119832217693329,0.3198445300970758,0.1857509016990661,0.4419853687286377,0.320576976452555,0.1901721060276031,0.4296021163463592
2021-11-27,0.4630868583917617,0.2890347242355346,0.5720303058624268,-0.5180171621697289,-0.6316632628440857,-0.3584686815738678,0.0472969654947519,-0.0355405919253826,0.1074865460395813,0.5180171621697289,0.3584686815738678,0.6316632628440857,0.3120772327695574,0.199103370308876,0.4119832217693329,0.3198445300970758,0.1857509016990661,0.4419853687286377,0.320576976452555,0.1901721060276031,0.4296021163463592
2021-12-01,0.4413203852517265,0.2917815744876861,0.5519151091575623,-0.5062027829033987,-0.6294622421264648,-0.3316770195960998,0.060438553736146,-0.0063598952256143,0.1135066598653793,0.5062027829033987,0.3316770195960998,0.6294622421264648,0.285870797932148,0.1894224286079406,0.3733051717281341,0.3035874579633986,0.1863496303558349,0.4099313020706177,0.3044582775660923,0.1910984069108963,0.3992548584938049
2021-12-02,0.4413203852517265,0.2917815744876861,0.5519151091575623,-0.5062027829033987,-0.6294622421264648,-0.3316770195960998,0.060438553736146,-0.0063598952256143,0.1135066598653793,0.5062027829033987,0.3316770195960998,0.6294622421264648,0.285870797932148,0.1894224286079406,0.3733051717281341,0.3035874579633986,0.1863496303558349,0.4099313020706177,0.3044582775660923,0.1910984069108963,0.3992548584938049
2021-12-06,0.423293262720108,0.2879581153392792,0.4954186975955963,-0.5082542853696005,-0.6086142063140869,-0.3438543379306793,0.0113337190954812,-0.0560493394732475,0.0933949574828147,0.5082542853696005,0.3438543379306793,0.6086142063140869,0.2770486750773021,0.1755558997392654,0.3383684754371643,0.2891277287687573,0.1722183227539062,0.3797726929187774,0.2905088971768106,0.183171808719635,0.3700100183486938
2021-12-07,0.423293262720108,0.2879581153392792,0.4954186975955963,-0.5082542853696005,-0.6086142063140869,-0.3438543379306793,0.0113337190954812,-0.0560493394732475,0.0933949574828147,0.5082542853696005,0.3438543379306793,0.6086142063140869,0.2770486750773021,0.1755558997392654,0.3383684754371643,0.2891277287687573,0.1722183227539062,0.3797726929187774,0.2905088971768106,0.183171808719635,0.3700100183486938
2021-12-11,0.3926130362919398,0.2622694671154022,0.4716147482395172,-0.4877939841576985,-0.5929559469223022,-0.3317942023277282,0.0271933984975995,-0.0018656715983524,0.0628609135746955,0.4877939841576985,0.3317942023277282,0.5929559469223022,0.2467457833034651,0.1391803622245788,0.3178123831748962,0.2626038385289055,0.1357907503843307,0.3527225255966186,0.2652418336697987,0.1497216969728469,0.3461768925189972
2021-12-12,0.3926130362919398,0.2622694671154022,0.4716147482395172,-0.4877939841576985,-0.5929559469223022,-0.3317942023277282,0.0271933984975995,-0.0018656715983524,0.0628609135746955,0.4877939841576985,0.3317942023277282,0.5929559469223022,0.2467457833034651,0.1391803622245788,0.3178123831748962,0.2626038385289055,0.1357907503843307,0.3527225255966186,0.2652418336697987,0.1497216969728469,0.3461768925189972
2021-12-16,0.0093312525589551,-0.0204479061067104,0.047842402011156,0.0199574056480612,0.0042184339836239,0.0279431976377964,0.1085389900420393,0.1004378944635391,0.1225842833518982,-0.0199574056480612,-0.0279431976377964,-0.0042184339836239,-0.4193791172334126,-2.98245620727539,0.2669903039932251,0.0141855686337554,-0.0305084753781557,0.0723832026124,0.0106801154324784,-0.023165700957179,0.054614171385765
2021-12-17,0.0093312525589551,-0.0204479061067104,0.047842402011156,0.0199574056480612,0.0042184339836239,0.0279431976377964,0.1085389900420393,0.1004378944635391,0.1225842833518982,-0.0199574056480612,-0.0279431976377964,-0.0042184339836239,-0.4193791172334126,-2.98245620727539,0.2669903039932251,0.0141855686337554,-0.0305084753781557,0.0723832026124,0.0106801154324784,-0.023165700957179,0.054614171385765
2021-12-21,0.3434104110513414,0.2526742815971374,0.4023109376430511,-0.4593916003193174,-0.5102158188819885,-0.3760129511356354,0.0655961739165442,0.0357511155307292,0.1047323495149612,0.4593916003193174,0.3760129511356354,0.5102158188819885,0.199739187423672,0.119475357234478,0.2402308285236358,0.2166676414864403,0.1293367892503738,0.2662804126739502,0.22272176189082,0.1399198919534683,0.2704866528511047
2021-12-22,0.3434104110513414,0.2526742815971374,0.4023109376430511,-0.4593916003193174,-0.5102158188819885,-0.3760129511356354,0.0655961739165442,0.0357511155307292,0.1047323495149612,0.4593916003193174,0.3760129511356354,0.5102158188819885,0.199739187423672,0.119475357234478,0.2402308285236358,0.2166676414864403,0.1293367892503738,0.2662804126739502,0.22272176189082,0.1399198919534683,0.2704866528511047
2021-12-26,0.0157093921609755,-0.0087227411568164,0.033052884042263,0.0387156588424529,0.0282909926027059,0.046734232455492,0.3378700401101794,0.3323517143726349,0.3414367139339447,-0.0387156588424529,-0.046734232455492,-0.0282909926027059,-0.1047867234530193,-0.2104411125183105,0.1222707405686378,0.0214793358630101,-0.0117688262835145,0.0452985577285289,0.0169527040229045,-0.0093420557677745,0.0357162356376647
2021-12-27,0.0157093921609755,-0.0087227411568164,0.033052884042263,0.0387156588424529,0.0282909926027059,0.046734232455492,0.3378700401101794,0.3323517143726349,0.3414367139339447,-0.0387156588424529,-0.046734232455492,-0.0282909926027059,-0.1047867234530193,-0.2104411125183105,0.1222707405686378,0.0214793358630101,-0.0117688262835145,0.0452985577285289,0.0169527040229045,-0.0093420557677745,0.0357162356376647
