fecha,eto,viento_max,viento_med,precip_max,precip,temp_max_abs,temp_max,temp_med,temp_min_abs,temp_min,hr_max,hr_med,hr_min,rad_max,rad_med
2022-10-19,2.0,4.214,0.95,0.0,0.0,26.34,25.86,21.96,18.11,18.5,96.9,89.69,74.92,723.0,136.51
2022-10-20,1.54,4.606,0.81,0.0,0.0,25.91,25.34,21.63,18.78,18.96,96.28,90.23,76.87,787.0,91.67
2022-10-21,1.5,6.076,1.05,0.0,0.0,24.5,24.07,20.74,18.08,18.41,97.12,90.34,78.95,538.2,91.04
2022-10-22,1.83,3.724,0.71,0.0,0.0,27.46,26.76,21.21,17.33,17.86,96.82,89.59,69.07,778.0,121.69
2022-10-23,2.44,7.15,1.17,0.1,0.1,28.44,28.02,20.78,15.78,16.28,97.92,84.3,56.42,695.7,158.79
2022-10-24,2.3,5.88,0.81,0.0,0.0,28.94,28.29,20.16,13.62,13.94,96.8,82.73,46.87,728.0,162.83
2022-10-25,2.05,3.92,0.63,0.0,0.0,29.85,27.88,19.28,12.55,12.97,96.48,84.33,46.57,718.0,151.9
2022-10-26,2.04,3.332,0.68,0.3,0.3,30.7,28.8,19.95,13.63,13.96,96.65,74.94,35.52,656.2,126.07
2022-10-27,1.93,5.586,1.16,0.0,0.0,25.76,25.4,19.27,12.89,13.31,96.47,86.91,74.17,646.7,150.66
2022-10-27,1.93,5.586,1.16,0.0,0.0,25.76,25.4,19.27,12.89,13.31,96.47,86.91,74.17,646.7,150.66
2022-10-28,2.17,6.86,1.57,0.0,0.0,25.29,24.98,20.26,15.61,15.8,95.98,85.7,64.95,659.0,151.11
2022-10-29,2.01,6.272,1.85,0.0,0.0,24.6,23.96,20.81,17.37,18.25,91.13,83.74,71.01,718.0,126.68
2022-10-30,1.65,4.312,1.2,0.0,0.0,24.29,23.7,20.22,15.58,16.05,95.55,85.26,71.23,637.9,109.88
2022-10-31,1.57,4.508,0.74,0.0,0.0,24.69,24.04,19.81,15.14,15.85,96.97,88.54,72.27,671.6,118.98
2022-11-01,2.05,5.292,0.96,0.0,0.0,28.91,26.63,20.96,17.2,17.39,96.48,84.53,60.21,582.0,149.21
2022-11-02,1.65,5.488,0.77,0.0,0.0,25.6,24.59,19.87,15.38,16.02,97.5,88.78,70.73,681.7,128.66
2022-11-03,1.78,5.488,1.26,0.0,0.0,26.22,25.09,19.17,14.57,14.75,97.35,86.25,65.16,827.0,119.11
2022-11-04,3.01,10.29,1.94,0.0,0.0,25.7,24.98,19.29,13.33,13.64,88.97,55.51,19.4,796.0,129.8
2022-11-05,2.57,7.94,1.44,0.0,0.0,25.31,24.7,16.64,10.32,10.79,91.38,52.87,24.04,612.8,163.16
2022-11-06,1.92,6.272,1.39,0.0,0.0,24.46,23.93,16.07,9.95,10.14,93.2,82.4,61.66,592.7,156.66
2022-11-07,1.65,4.312,0.79,0.0,0.0,24.23,23.25,15.67,7.49,8.17,95.97,77.61,48.8,583.7,152.69
2022-11-08,1.62,5.194,1.08,0.2,0.2,24.43,23.94,16.41,11.13,11.37,96.87,86.76,62.7,599.0,125.3
2022-11-09,2.05,6.37,1.29,3.1,4.4,26.11,25.38,18.11,11.6,11.87,94.63,72.59,44.71,608.8,131.93
2022-11-10,2.07,7.35,2.47,0.0,0.0,22.2,21.86,17.92,13.73,14.1,95.0,73.5,60.39,627.2,140.55
2022-11-11,1.82,10.49,3.18,5.9,10.4,20.8,20.26,18.06,14.5,14.67,92.7,82.06,65.07,721.0,76.98
2022-11-12,2.05,7.45,2.51,0.0,0.0,23.76,23.49,20.43,17.74,17.89,93.3,84.93,64.14,652.9,115.89
2022-11-13,1.5,6.174,2.02,0.0,0.0,22.47,21.95,18.73,14.61,15.02,95.75,85.28,74.82,705.0,104.53
2022-11-14,1.55,4.802,1.04,0.0,0.0,24.5,23.75,17.73,13.39,13.65,97.2,86.33,63.5,579.7,127.34
2022-11-15,2.29,8.13,1.9,0.0,0.0,26.28,25.31,18.16,11.84,12.19,95.28,75.19,44.97,729.0,119.0
2022-11-16,1.06,4.606,0.84,0.4,0.8,22.25,21.76,18.32,15.04,15.51,91.3,78.34,63.76,306.8,33.71
2022-11-17,2.44,7.55,1.53,0.0,0.0,28.4,27.94,20.36,13.59,14.24,88.47,64.87,37.66,549.1,133.18
2022-12-02,1.24,9.8,3.52,6.2,12.9,14.78,14.44,12.57,11.33,11.54,92.55,80.96,71.9,503.9,40.78
2022-12-03,1.2,6.86,1.57,0.0,0.0,17.81,17.03,12.31,7.22,7.51,95.12,76.51,59.83,627.6,111.28
2022-12-04,0.92,5.782,0.78,0.0,0.0,19.55,18.88,12.68,7.32,7.81,96.45,87.26,69.14,624.5,106.53
2022-12-05,1.1,8.33,2.25,0.0,0.0,18.91,18.03,15.13,9.11,9.62,97.38,86.56,74.18,677.1,83.65
2022-12-06,0.71,4.41,0.8,1.1,2.5,17.77,17.49,15.0,13.42,13.66,95.95,90.36,81.32,286.2,32.02
2022-12-07,0.9,3.332,0.65,0.0,0.0,20.96,19.96,14.78,10.72,11.18,97.0,90.7,70.7,566.6,97.7
2022-12-08,0.78,3.234,0.62,0.0,0.0,19.58,18.45,14.12,9.88,10.27,98.08,92.51,76.0,632.8,73.78
2022-12-09,1.2,11.17,2.33,0.3,0.3,19.82,19.5,15.51,12.58,12.8,96.02,83.47,71.93,630.3,51.54
2022-12-10,1.36,5.586,1.13,0.0,0.0,22.05,21.26,15.23,9.47,10.59,91.68,71.12,46.22,703.0,94.5
2022-12-11,0.81,5.782,0.96,0.8,2.3,17.64,16.62,13.25,11.23,11.31,96.02,90.39,72.35,461.7,41.82
2022-12-12,1.4,10.19,1.99,0.0,0.0,22.15,21.65,16.05,10.25,10.57,95.73,82.33,64.54,623.7,79.81
2022-12-13,2.01,12.54,3.39,0.0,0.0,22.63,21.45,19.68,15.84,17.02,85.38,76.0,62.13,419.7,53.14
2022-12-14,1.6,9.51,2.12,0.6,1.1,21.52,21.15,17.97,14.5,15.65,93.1,79.66,55.41,218.9,34.61
2022-12-15,1.19,10.58,2.55,1.7,3.3,18.35,18.03,14.75,9.08,9.58,93.08,85.0,72.77,699.3,69.71
2022-12-16,1.02,4.508,1.12,0.0,0.0,18.21,17.77,11.74,6.308,6.96,93.5,83.01,60.17,553.7,88.54
2022-12-17,0.94,3.626,0.89,0.0,0.0,18.97,18.23,12.44,6.81,7.61,94.77,84.08,60.85,572.3,109.13
2022-12-18,0.76,4.116,0.58,0.0,0.0,19.09,18.21,12.04,7.15,7.46,97.92,90.63,73.63,636.8,106.04
2022-12-19,0.85,4.802,1.13,0.1,0.1,18.27,18.0,13.06,8.1,8.71,97.67,90.64,75.67,680.7,83.47
2022-12-20,0.98,5.586,1.39,0.1,0.1,18.85,18.37,11.88,7.21,7.48,98.53,91.87,70.31,532.7,91.52
2022-12-21,1.51,6.566,1.42,0.0,0.0,22.04,21.47,14.44,9.21,9.83,96.43,74.35,44.97,665.1,97.54
2022-12-22,2.01,11.27,2.27,0.0,0.0,22.99,22.27,15.85,8.97,9.31,88.25,68.97,46.87,493.2,117.52
2022-12-23,1.55,7.15,1.79,0.0,0.0,22.22,21.53,14.78,9.81,10.15,95.3,78.99,54.87,485.3,114.33
2022-12-24,1.19,4.41,1.41,0.0,0.0,21.68,21.0,13.32,7.82,8.31,94.85,85.06,67.04,491.7,118.18
2022-12-25,1.1,3.92,0.86,0.0,0.0,21.67,21.1,12.19,6.075,6.71,96.38,84.01,51.27,495.6,117.51
2022-12-26,1.12,3.234,0.75,0.0,0.0,23.59,22.91,12.66,5.296,5.95,98.22,82.32,48.61,516.8,114.78
2022-12-26,1.12,3.234,0.75,0.0,0.0,23.59,22.91,12.66,5.296,5.95,98.22,82.32,48.61,516.8,114.78
2022-12-27,0.87,3.822,0.5,0.0,0.0,20.89,20.34,11.27,5.228,5.92,96.03,79.24,47.54,492.2,117.74
2022-12-28,0.99,3.724,0.81,0.0,0.0,19.81,19.34,10.56,4.279,4.88,96.2,85.52,54.97,499.4,119.95
2022-12-29,1.56,6.762,1.51,0.0,0.0,21.54,21.0,11.7,5.533,6.04,93.53,76.61,46.94,511.0,111.82
2022-12-30,1.5,5.488,1.19,0.0,0.0,22.62,21.83,12.78,6.642,7.39,89.48,73.41,42.23,484.0,109.73
2022-12-31,1.3,3.528,1.09,0.0,0.0,22.12,21.13,11.83,5.802,6.22,92.7,77.23,49.64,578.5,112.21
2023-01-01,0.96,3.626,0.53,0.0,0.0,21.84,20.8,10.19,4.041,4.45,96.7,84.8,40.47,545.7,96.91
2023-01-02,0.94,3.528,0.66,0.0,0.0,19.95,19.1,10.64,4.787,5.22,97.05,84.06,51.13,646.4,100.09
2023-01-03,0.71,3.92,0.52,0.0,0.0,18.28,17.34,10.87,4.686,5.02,96.98,91.47,75.43,638.3,77.96
2023-01-04,0.65,2.254,0.33,0.0,0.0,17.43,17.14,11.26,5.465,5.83,97.1,90.79,69.83,528.0,46.73
2023-01-05,0.82,4.312,0.6,0.0,0.0,18.12,17.44,9.87,3.974,4.62,97.73,87.25,62.88,487.9,114.64
2023-01-06,1.13,5.978,1.35,0.0,0.0,18.78,18.11,10.08,4.211,4.42,96.3,86.98,62.99,499.8,120.85
2023-01-07,1.34,5.488,1.18,0.0,0.0,19.88,19.03,10.69,4.855,5.25,96.65,80.76,43.16,510.6,123.25
2023-01-08,1.08,9.11,1.88,0.0,0.0,18.55,18.31,13.46,5.055,5.69,90.28,81.4,73.03,192.4,38.99
2023-01-09,2.5,8.92,2.31,0.0,0.0,25.04,24.48,18.61,10.52,11.81,80.88,60.64,40.46,629.4,115.38
2023-01-10,1.5,6.86,1.41,0.0,0.0,21.44,20.71,13.08,7.05,7.83,91.63,78.13,51.43,511.3,124.95
2023-01-11,2.08,9.51,2.34,0.0,0.0,21.3,20.94,14.06,6.813,7.16,90.03,67.95,45.22,521.5,128.09
2023-01-12,1.18,5.096,1.25,0.0,0.0,18.33,18.04,13.11,7.25,7.87,95.35,78.73,62.39,567.6,126.58
2023-01-13,1.66,7.45,1.33,0.0,0.0,20.32,19.74,10.77,3.912,4.36,94.67,76.53,32.97,615.9,126.51
2023-01-14,1.33,5.782,1.36,0.0,0.0,18.61,18.17,9.99,2.933,3.24,94.4,80.95,54.2,564.2,130.82
2023-01-15,1.67,6.762,1.59,0.0,0.0,20.46,19.75,12.64,5.025,5.34,93.88,71.76,43.6,588.6,133.95
2023-01-16,3.05,12.84,3.19,0.0,0.0,21.48,20.91,14.15,6.846,7.99,78.83,53.04,31.66,624.7,118.98
2023-01-17,4.53,16.27,4.7,0.0,0.0,23.39,23.1,17.4,9.84,11.44,58.11,43.07,29.63,615.0,135.43
2023-01-18,2.52,15.88,3.61,1.0,1.0,14.03,13.63,10.58,5.518,7.29,71.73,50.48,34.26,786.0,113.2
2023-01-19,3.3,13.13,3.57,0.0,0.0,16.55,16.19,10.98,7.25,7.87,57.12,42.54,23.88,562.4,143.79
2023-01-20,2.25,9.21,2.17,0.0,0.0,20.26,19.87,13.47,7.58,9.59,81.75,62.68,39.91,664.6,137.36
2023-01-21,1.81,10.0,2.06,0.0,0.0,17.83,16.76,10.29,3.402,4.47,86.97,67.51,44.57,721.0,133.49
2023-01-22,1.85,8.43,1.85,0.0,0.0,12.87,12.22,6.63,0.935,1.84,66.55,45.93,24.48,577.3,146.81
2023-01-23,1.98,9.21,2.46,0.0,0.0,12.9,12.52,7.27,1.479,3.16,85.87,48.72,28.38,569.6,140.28
2023-01-24,1.16,9.41,2.36,1.2,5.6,9.86,9.17,7.14,4.72,5.31,89.4,78.14,57.9,432.4,30.11
2023-01-25,1.9,8.92,2.73,0.0,0.0,14.63,13.79,8.42,3.369,3.97,74.65,61.99,49.24,664.4,112.9
2023-01-25,1.9,8.92,2.73,0.0,0.0,14.63,13.79,8.42,3.369,3.97,74.65,61.99,49.24,664.4,112.9
2023-01-26,1.88,8.72,2.36,0.0,0.0,14.13,13.7,8.43,0.736,1.91,77.42,56.54,40.85,677.3,125.82
2023-01-27,1.74,9.6,1.6,0.0,0.0,14.93,14.31,7.02,0.699,1.73,89.17,61.91,28.88,592.2,146.46
2023-01-28,1.51,7.06,1.71,0.0,0.0,14.35,13.62,7.72,2.157,3.75,90.72,67.23,46.94,688.1,135.37
2023-01-29,1.47,8.72,2.31,2.6,2.6,13.38,12.78,7.26,0.027,0.59,94.37,78.22,55.82,633.3,145.73
2023-01-30,1.5,5.586,1.63,0.0,0.0,14.05,13.61,8.33,2.489,3.76,92.08,72.1,48.48,604.6,153.26
2023-01-31,1.83,6.958,1.6,0.0,0.0,18.01,17.23,7.71,0.497,0.84,92.63,76.05,40.66,614.4,157.93
2023-02-01,1.19,5.488,0.92,0.0,0.0,15.03,14.67,7.04,0.06,0.41,96.58,84.52,60.4,644.2,155.11
2023-02-02,1.51,5.978,1.58,0.0,0.0,16.28,15.39,9.66,2.259,2.9,95.38,78.57,55.26,626.7,154.24
2023-02-03,1.41,5.978,1.11,0.0,0.0,15.23,14.92,7.66,0.258,0.69,96.1,81.57,48.2,619.9,159.27
2023-02-04,2.21,5.488,1.79,0.0,0.0,19.95,19.18,9.19,1.377,1.52,92.43,70.36,36.77,635.6,166.82
2023-02-05,1.45,7.45,1.21,0.0,0.0,16.52,15.99,8.41,-0.582,-0.17,96.12,79.56,54.19,891.0,152.95
2023-02-06,1.25,11.27,2.25,0.0,0.0,14.94,14.25,9.46,3.397,3.79,96.65,84.71,69.12,927.0,89.35
2023-02-07,1.86,9.6,2.81,0.0,0.0,15.47,14.06,10.91,8.16,8.59,80.0,70.98,60.27,870.0,120.85
2023-02-08,1.72,9.7,3.2,1.7,4.0,15.75,15.04,12.04,9.47,9.82,92.88,72.08,60.42,783.0,86.07
2023-02-09,1.64,8.62,3.01,0.1,0.1,14.27,13.03,11.01,8.16,8.59,87.78,72.74,62.61,933.0,99.48
2023-02-10,1.55,7.74,1.99,0.2,0.5,14.06,12.85,9.69,7.22,7.83,80.53,71.98,56.81,892.0,78.86
2023-02-11,1.75,10.88,3.81,0.4,0.5,14.97,13.91,11.51,7.69,8.35,86.67,75.56,68.7,906.0,122.96
2023-02-12,1.72,10.49,3.17,0.0,0.0,14.57,13.93,11.51,8.76,9.25,80.78,74.1,69.01,864.0,99.67
2023-02-13,1.76,8.23,3.22,0.0,0.0,15.04,14.34,11.72,8.91,9.28,80.55,74.15,69.22,919.0,101.22
2023-02-14,1.6,9.51,3.37,0.0,0.0,15.27,14.67,12.55,9.07,9.37,85.17,78.84,72.53,666.3,86.71
2023-02-15,1.56,10.49,3.98,0.0,0.0,15.28,14.87,13.22,11.5,11.77,89.37,81.83,75.27,758.0,84.31
2023-02-16,1.94,8.62,2.9,0.0,0.0,16.79,15.91,12.92,10.89,11.12,89.82,79.51,61.78,810.0,123.88
2023-02-17,1.77,8.62,2.97,0.0,0.0,15.71,15.23,12.62,9.55,9.86,90.27,80.85,65.01,925.0,108.6
2023-02-18,1.39,7.45,2.57,0.0,0.0,15.57,15.08,12.79,11.36,11.55,91.72,85.24,74.95,1003.0,81.37
2023-02-19,2.02,6.86,2.3,0.0,0.0,17.49,16.96,13.29,9.1,9.91,92.77,78.2,63.0,664.4,166.91
2023-02-20,1.97,7.06,2.3,0.0,0.0,16.75,16.0,13.28,9.11,9.85,93.42,79.7,58.72,730.0,147.87
2023-02-21,1.73,6.272,1.26,0.5,0.6,19.24,18.34,12.53,7.31,7.79,93.68,83.37,58.63,788.0,129.64
2023-02-22,2.64,6.076,1.59,0.0,0.0,23.59,22.69,13.99,6.746,7.31,95.42,74.98,38.11,650.9,171.08
2023-02-23,1.61,6.762,1.3,0.0,0.0,18.81,17.69,12.83,8.87,9.19,98.52,87.93,68.36,859.0,132.46
2023-02-24,1.55,7.94,1.36,0.0,0.0,14.07,13.36,10.54,6.913,7.17,87.17,57.54,38.66,347.7,61.1
2023-02-24,1.55,7.94,1.36,0.0,0.0,14.07,13.36,10.54,6.913,7.17,87.17,57.54,38.66,347.7,61.1
2023-02-25,2.37,13.43,1.96,0.0,0.0,17.06,16.16,9.08,1.914,2.12,90.85,65.28,30.98,955.0,143.49
2023-02-26,3.19,12.84,2.87,0.0,0.0,17.49,17.12,10.84,2.622,3.27,79.8,50.75,29.44,745.0,206.98
2023-02-27,3.9,15.09,4.06,0.0,0.0,12.57,12.22,9.04,5.565,6.52,42.14,31.08,21.18,771.0,215.9
2023-02-28,3.17,14.01,2.66,0.0,0.0,17.01,16.24,8.57,2.326,3.0,78.6,45.39,25.69,749.0,211.31
2023-03-01,2.42,9.9,1.85,2.4,3.0,15.26,14.72,8.07,-0.146,0.75,86.22,64.91,34.28,753.0,203.62
2023-03-02,2.66,9.51,1.98,0.0,0.0,14.28,13.96,8.22,1.919,3.16,78.6,50.41,27.09,830.0,217.01
2023-03-03,2.88,10.58,1.95,0.0,0.0,18.2,17.19,9.04,1.104,2.08,90.08,60.98,26.46,776.0,217.7
2023-03-04,2.19,6.566,1.28,0.0,0.0,17.25,16.64,9.04,1.173,1.56,94.15,77.02,50.79,778.0,212.41
2023-03-05,2.47,6.664,1.53,0.8,1.3,18.35,17.89,10.79,1.647,2.05,93.13,68.94,31.48,748.0,171.65
2023-03-06,2.51,6.566,1.32,0.1,0.1,21.22,20.33,13.43,5.193,5.55,95.5,71.43,37.54,979.0,177.44
2023-03-07,3.21,8.82,1.65,0.0,0.0,25.24,23.87,15.72,8.9,9.49,90.18,63.58,29.92,934.0,179.0
2023-03-08,3.34,8.33,1.93,0.0,0.0,24.81,23.83,16.18,8.26,8.98,91.45,68.94,42.99,768.0,217.88
2023-03-09,2.22,5.782,1.38,1.6,1.6,22.36,21.83,16.42,9.62,10.3,88.78,70.27,47.92,601.4,111.54
2023-03-10,4.33,10.78,2.11,0.0,0.0,27.32,26.94,18.56,10.08,11.32,84.28,52.28,25.36,815.0,227.78
2023-03-11,4.92,10.78,2.33,0.0,0.0,29.79,29.02,20.15,11.67,12.24,71.04,49.11,24.88,813.0,226.68
2023-03-12,4.87,11.17,2.99,0.0,0.0,29.15,28.0,21.07,12.58,13.24,77.3,53.0,35.27,801.0,224.51
2023-03-13,3.65,9.31,1.72,0.0,0.0,26.54,25.96,17.73,10.36,11.14,90.52,66.21,39.88,859.0,224.58
2023-03-14,5.28,12.64,3.28,0.0,0.0,25.84,25.0,18.72,11.1,11.93,73.97,44.16,18.92,919.0,238.45
2023-03-15,3.5,6.664,1.73,0.0,0.0,22.54,21.98,16.23,9.41,10.12,95.33,59.62,32.27,819.0,242.44
2023-03-16,3.24,7.15,1.71,0.0,0.0,21.16,20.6,14.59,9.68,10.04,98.82,76.64,40.09,828.0,244.23
2023-03-17,2.77,8.33,1.56,0.0,0.0,20.35,19.63,13.82,8.13,8.58,93.08,76.77,53.84,1080.0,215.62
2023-03-18,2.46,6.762,1.43,0.2,0.2,22.1,21.49,14.47,8.3,8.6,93.35,75.42,42.62,1002.0,129.92
2023-03-19,3.74,9.6,3.08,0.0,0.0,20.39,20.03,15.48,8.67,9.38,93.97,64.93,40.19,828.0,247.75
2023-03-20,3.06,6.076,1.4,0.0,0.0,20.72,19.96,14.29,6.434,7.65,95.45,76.64,47.64,848.0,248.11
2023-03-21,3.08,8.23,1.71,0.0,0.0,21.6,20.77,13.7,7.35,8.06,94.67,79.1,53.72,910.0,241.66
2023-03-22,3.15,7.45,1.22,0.0,0.0,23.11,22.43,13.72,5.431,5.89,94.73,76.28,46.69,835.0,246.75
2023-03-23,3.98,7.84,1.49,0.0,0.0,25.55,24.79,14.41,4.787,5.06,91.88,61.87,22.76,867.0,263.74
2023-03-24,3.92,6.958,1.55,0.0,0.0,28.54,26.81,17.42,7.32,7.93,85.8,57.81,29.53,914.0,220.49
2023-03-25,4.0,7.55,1.43,0.0,0.0,27.25,26.54,18.91,9.62,9.97,84.98,58.15,38.53,848.0,258.96
2023-03-26,4.85,7.94,2.19,0.0,0.0,28.17,27.4,20.26,10.19,10.57,83.75,53.82,24.96,901.0,256.13
2023-03-26,4.85,7.94,2.19,0.0,0.0,28.17,27.4,20.26,10.19,10.57,83.75,53.82,24.96,901.0,256.13
2023-03-27,4.04,10.0,1.89,0.0,0.0,22.47,21.6,16.44,7.66,8.5,86.27,52.72,21.66,881.0,259.75
2023-03-28,3.13,6.958,1.57,0.0,0.0,19.87,19.22,13.68,5.937,7.14,93.35,77.71,58.29,984.0,263.84
2023-03-29,3.44,6.468,1.37,0.0,0.0,21.22,20.56,14.35,7.86,8.75,94.27,78.21,44.68,885.0,272.84
2023-03-30,4.17,8.62,1.92,0.0,0.0,27.13,26.03,16.86,7.28,7.84,94.03,72.61,40.07,919.0,257.14
2023-04-14,5.24,10.88,2.35,0.0,0.0,26.54,25.56,17.61,8.73,9.3,81.4,50.44,22.1,971.0,280.04
2023-04-15,6.49,10.39,2.87,0.0,0.0,29.11,28.41,21.9,15.28,16.83,68.0,41.51,22.5,931.0,300.05
2023-04-16,4.26,9.6,2.64,0.0,0.0,21.18,20.76,16.72,9.0,9.56,86.53,63.94,50.45,957.0,302.64
2023-04-17,3.93,7.64,1.55,0.0,0.0,21.08,20.57,14.52,6.241,6.9,93.78,70.33,45.39,975.0,303.12
2023-04-18,3.98,9.02,2.65,0.0,0.0,20.79,20.02,16.08,10.93,11.59,86.18,71.25,55.34,1128.0,282.94
2023-04-19,3.98,9.7,3.21,0.0,0.0,20.72,20.21,16.61,12.99,13.44,84.87,72.18,55.41,1163.0,256.85
2023-04-20,4.62,8.53,1.76,0.0,0.0,24.93,23.97,16.97,9.75,10.08,86.03,61.52,31.76,943.0,293.64
2023-04-21,4.57,7.55,1.47,0.0,0.0,25.12,24.53,17.26,9.14,9.37,93.18,63.49,31.98,940.0,304.92
2023-04-22,3.43,7.06,1.12,0.0,0.0,25.39,24.6,17.73,9.21,9.49,92.02,75.12,50.95,1101.0,218.66
2023-04-23,5.33,8.04,1.61,0.0,0.0,29.77,28.17,20.47,11.23,11.71,88.08,48.18,24.13,938.0,311.65
2023-04-24,4.7,7.74,1.8,0.0,0.0,25.23,24.52,18.72,10.82,11.32,92.72,65.24,42.89,934.0,309.98
2023-04-25,5.47,9.31,1.95,0.0,0.0,30.75,29.9,20.72,11.5,12.17,94.4,64.12,32.59,927.0,294.57
2023-04-25,5.47,9.31,1.95,0.0,0.0,30.75,29.9,20.72,11.5,12.17,94.4,64.12,32.59,927.0,294.57
2023-04-26,4.27,7.25,2.14,0.0,0.0,23.68,23.06,18.75,12.11,12.8,92.7,77.85,64.2,945.0,305.29
2023-04-27,4.54,7.25,1.98,0.0,0.0,24.65,24.2,20.07,16.79,17.04,94.05,77.94,55.14,932.0,295.95
2023-04-28,4.13,7.45,1.8,0.0,0.0,25.7,25.19,20.3,13.25,13.66,94.68,74.87,51.52,1040.0,249.02
2023-04-29,5.3,13.03,2.67,0.0,0.0,31.58,30.89,24.3,17.7,18.43,84.32,56.76,34.32,1082.0,196.01
2023-04-30,4.57,7.55,1.95,1.3,1.5,26.34,25.4,21.27,14.83,16.11,89.27,70.54,46.36,1030.0,264.43
2023-05-01,4.71,8.23,1.81,0.0,0.0,25.87,25.08,20.49,14.97,15.35,96.7,78.76,59.05,995.0,316.65
2023-05-02,4.84,8.62,1.86,0.0,0.0,28.23,26.78,19.94,11.74,12.48,95.97,74.38,46.68,1007.0,297.88
2023-05-03,4.64,7.15,1.93,0.0,0.0,24.72,23.88,19.13,12.24,12.58,94.18,70.79,39.46,1028.0,288.36
2023-05-04,4.2,7.25,1.33,0.0,0.0,26.88,25.96,18.91,9.52,10.3,92.77,69.36,38.6,1044.0,251.32
2023-05-05,4.53,7.15,1.73,0.0,0.0,24.35,23.65,18.7,10.58,11.08,94.45,79.48,61.33,981.0,324.2
2023-05-06,4.54,7.74,1.73,0.0,0.0,26.48,25.5,19.2,12.11,13.01,91.35,72.87,38.19,1223.0,262.18
2023-05-07,4.17,7.45,1.43,0.4,0.6,26.6,25.74,19.85,15.34,15.82,88.88,73.91,40.67,1098.0,233.7
2023-05-08,4.56,6.762,1.44,0.0,0.0,26.4,25.65,20.15,12.82,13.12,92.78,70.89,49.59,1069.0,290.83
2023-05-09,5.26,8.04,2.01,0.0,0.0,28.93,27.77,21.45,14.03,14.32,93.48,73.29,44.86,1020.0,307.48
2023-05-10,5.17,8.92,2.82,0.0,0.0,24.89,24.07,21.05,17.7,18.12,90.83,72.54,50.95,967.0,317.5
2023-05-11,4.72,9.02,2.49,0.0,0.0,23.98,23.38,20.0,15.78,16.02,92.73,72.98,56.82,1041.0,308.29
2023-05-12,3.84,11.17,2.37,0.9,3.4,23.27,22.53,18.16,14.43,14.71,94.72,75.78,54.81,1296.0,230.29
2023-05-13,3.38,11.76,1.6,1.0,1.2,21.93,21.48,16.14,12.45,13.12,95.18,76.28,50.46,1199.0,207.67
2023-05-14,5.19,8.82,2.19,0.0,0.0,26.51,25.12,17.83,9.21,9.51,93.17,65.27,29.74,1196.0,299.9
2023-05-15,6.74,10.29,2.76,0.0,0.0,28.77,27.92,20.27,12.84,14.13,83.05,52.28,19.84,1086.0,340.51
2023-05-16,6.12,12.25,2.79,0.0,0.0,26.18,25.38,19.37,12.91,13.92,85.68,55.33,24.96,997.0,335.45
2023-05-17,4.24,10.58,2.65,0.0,0.0,23.75,22.51,17.99,11.43,11.8,89.28,71.79,49.66,1041.0,250.14
2023-05-18,4.96,8.53,2.28,0.0,0.0,23.48,22.44,18.89,12.54,13.39,77.55,62.0,47.83,1151.0,315.36
2023-05-19,3.63,7.84,1.99,1.0,2.6,22.27,21.62,16.06,11.19,11.84,93.65,74.19,44.17,1124.0,205.43
2023-05-20,4.61,11.17,1.66,0.0,0.0,24.26,23.45,17.46,11.83,12.35,95.57,73.68,43.85,1115.0,304.65
2023-05-21,3.7,7.64,2.03,0.0,0.0,23.08,22.36,17.72,10.32,10.67,95.6,74.5,53.65,1042.0,225.85
2023-05-22,3.27,12.15,4.3,5.0,6.2,21.73,21.11,18.93,16.19,16.45,90.6,79.37,72.27,1080.0,194.46
2023-05-23,2.28,8.92,1.8,14.3,21.9,20.01,19.44,17.09,14.29,14.71,95.1,86.44,73.0,939.0,132.6
2023-05-24,1.9,4.116,0.96,13.3,24.9,21.19,20.72,16.9,14.83,15.14,95.9,89.35,70.42,851.0,99.39
2023-05-25,4.51,7.74,1.58,0.0,0.0,26.17,25.18,19.55,13.69,13.83,95.15,78.54,51.15,971.0,282.57
2023-05-25,4.51,7.74,1.58,0.0,0.0,26.17,25.18,19.55,13.69,13.83,95.15,78.54,51.15,971.0,282.57
2023-05-26,4.19,8.82,3.05,0.0,0.0,23.65,23.2,19.85,15.24,15.68,96.07,82.89,69.83,1175.0,286.84
2023-05-27,4.22,12.74,4.1,1.2,2.9,23.59,23.02,20.21,17.33,18.14,86.38,75.0,59.73,1006.0,216.24
2023-05-28,3.57,9.51,1.9,1.0,1.1,24.79,24.11,19.5,15.68,15.96,95.07,78.87,60.3,1089.0,205.33
2023-05-29,4.77,8.04,1.91,0.0,0.0,28.23,26.52,20.55,14.53,14.94,95.67,71.88,42.67,1137.0,267.03
2023-05-30,4.04,9.31,1.55,13.8,14.5,25.97,24.88,19.49,15.68,16.38,90.6,78.34,54.15,1192.0,237.13
2023-05-31,4.11,6.468,1.45,0.0,0.0,27.25,26.33,20.54,15.34,15.64,93.05,74.98,46.52,1053.0,226.03
2023-06-01,4.23,7.25,1.62,0.0,0.0,24.66,24.05,20.22,14.33,14.68,95.1,80.53,63.66,1023.0,275.11
2023-06-02,3.7,8.13,2.3,0.0,0.0,24.56,23.81,20.67,17.63,17.95,93.15,81.57,67.85,1221.0,219.86
2023-06-03,2.87,8.04,1.77,14.5,14.6,23.45,23.07,19.98,16.72,17.04,95.22,85.95,72.7,1250.0,166.39
