date,eto,ndvi_mean,ndwi_mean,ndmi_mean,gndvi_mean,evi_mean,evi2_mean,savi_mean,lst_mean,sensor_temperatura_90cm_mean,sensor_humedad_90cm_mean,sensor_salinidad_90cm_mean,irrigation_mm
2022-02-08,1.0457142857142856,,,,,,,,8.908,,,,0.6214266666666667
2022-02-09,1.0157142857142851,0.2050506972840854,-0.2404287957719394,0.0442969311427857,0.2404287957719394,0.1429942660033702,0.1233453372759478,0.1283673191709177,8.951,,,,0.6214266666666667
2022-02-10,1.0142857142857138,0.2050506972840854,-0.2404287957719394,0.0442969311427857,0.2404287957719394,0.1429942660033702,0.1233453372759478,0.1283673191709177,10.903,,,,0.6214266666666667
2022-02-11,1.0499999999999994,,,,,,,,8.332,,,,0.6214266666666667
2022-02-12,1.092857142857142,,,,,,,,9.375,,,,0.6214266666666667
2022-02-13,1.2157142857142849,,,,,,,,11.341,,,,0.6214266666666667
2022-02-14,1.3585714285714274,0.3193762132099697,-0.3801107981375285,-0.0530084472681794,0.3801107981375285,0.2493554087621825,0.222906799188682,0.2231050389153616,13.718,,,,0.6214266666666667
2022-02-15,1.524285714285713,0.3193762132099697,-0.3801107981375285,-0.0530084472681794,0.3801107981375285,0.2493554087621825,0.222906799188682,0.2231050389153616,10.764,,,,0.6214266666666667
2022-02-16,1.6685714285714273,,,,,,,,11.02,,,,0.6214266666666667
2022-02-17,1.7857142857142845,,,,,,,,16.633,,,,0.6214266666666667
2022-02-18,1.894285714285713,,,,,,,,15.644,,,,0.6214266666666667
2022-02-19,1.9499999999999988,0.3127493581601551,-0.3993172815867832,-0.0431607251188584,0.3993172815867832,0.1973849098597254,0.1985474260790007,0.2038831040263176,14.003,,,,0.6214266666666667
2022-02-20,1.9314285714285704,0.3127493581601551,-0.3993172815867832,-0.0431607251188584,0.3993172815867832,0.1973849098597254,0.1985474260790007,0.2038831040263176,12.815,,,,0.6214266666666667
2022-02-21,1.95142857142857,,,,,,,,15.946,,,,0.6214266666666667
2022-02-22,1.9199999999999984,,,,,,,,14.776,,,,0.6214266666666667
2022-02-23,1.8328571428571416,,,,,,,,8.457,,,,0.6214266666666667
2022-02-24,1.8242857142857127,0.1695658367659364,-0.1822771323578698,-0.0621422417461872,0.1822771323578698,0.1389517669699022,0.1141526941210031,0.1154189602072749,12.681,,,,0.6214266666666667
2022-02-25,1.7828571428571418,0.1695658367659364,-0.1822771323578698,-0.0621422417461872,0.1822771323578698,0.1389517669699022,0.1141526941210031,0.1154189602072749,3.51,,,,0.6214266666666667
2022-02-26,1.7885714285714276,,,,,,,,9.61,,,,0.6214266666666667
2022-02-27,1.7642857142857131,,,,,,,,,,,,0.6214266666666667
2022-02-28,1.7414285714285704,,,,,,,,11.947,,,,0.6214266666666667
2022-03-01,1.767142857142856,0.3341232293418475,-0.4212931799037115,-0.0480177594082696,0.4212931799037115,0.2140149303844996,0.2143636627921036,0.219538400215762,14.499,,,,1.0
2022-03-02,1.827142857142856,0.3341232293418475,-0.4212931799037115,-0.0480177594082696,0.4212931799037115,0.2140149303844996,0.2143636627921036,0.219538400215762,16.005,,,,1.0
2022-03-03,1.847142857142856,,,,,,,,27.64,,,,1.0
2022-03-04,1.856190476190475,,,,,,,,7.85,,,,1.0
2022-03-05,1.7871428571428558,,,,,,,,7.43,,,,1.0
2022-03-06,1.7228571428571418,0.0124672254813568,-0.0122103621917111,0.2752099356481007,0.0122103621917111,0.2450275059257235,0.0200178287923336,0.0146921771977628,,,,,1.0
2022-03-07,1.617499999999999,0.0124672254813568,-0.0122103621917111,0.2752099356481007,0.0122103621917111,0.2450275059257235,0.0200178287923336,0.0146921771977628,2.75,,,,1.0
2022-03-08,1.5110714285714273,,,,,,,,10.229,,,,1.0
2022-03-09,1.4321428571428558,,,,,,,,11.144,,,,1.0
2022-03-10,1.3835714285714271,,,,,,,,13.109,,,,1.0
2022-03-11,1.3745238095238084,0.1003718067492757,-0.0860423589391367,0.2624223232269287,0.0860423589391367,0.177303600524153,0.0882870698613779,0.0823823575462613,7.48,,,,1.0
2022-03-12,1.4764285714285703,0.1003718067492757,-0.0860423589391367,0.2624223232269287,0.0860423589391367,0.177303600524153,0.0882870698613779,0.0823823575462613,14.073,,,,1.0
2022-03-13,1.6364285714285702,,,,,,,,17.34,,,,1.0
2022-03-14,1.7003571428571416,,,,,,,,,,,,1.0
2022-03-15,1.6986904761904746,,,,,,,,,,,,1.0
2022-03-16,1.63142857142857,0.0393244778471333,-0.0606224845562662,0.4083261362143925,0.0606224845562662,0.136960859809603,0.0578323392463581,0.0442004823791129,,,,,1.0
2022-03-17,1.498571428571427,0.0393244778471333,-0.0606224845562662,0.4083261362143925,0.0606224845562662,0.136960859809603,0.0578323392463581,0.0442004823791129,,,,,1.0
2022-03-18,1.4128571428571417,,,,,,,,,,,,1.0
2022-03-19,1.3028571428571414,,,,,,,,6.958,,,,1.0
2022-03-20,1.2014285714285702,,,,,,,,3.0,,,,1.0
2022-03-21,1.1842857142857128,-0.0282443534316761,0.0247454910672136,0.170687093266419,-0.0247454910672136,-0.2551194695489747,-0.0413400228800518,-0.0316585987540228,1.45,,,,1.0
2022-03-22,1.18095238095238,-0.0282443534316761,0.0247454910672136,0.170687093266419,-0.0247454910672136,-0.2551194695489747,-0.0413400228800518,-0.0316585987540228,1.94,,,,1.0
2022-03-23,1.1657142857142848,,,,,,,,0.63,,,,1.0
2022-03-24,1.2185714285714275,,,,,,,,,,,,1.0
2022-03-25,1.274285714285713,,,,,,,,,,,,1.0
2022-03-26,1.2685714285714274,-0.0927259459027222,0.1283914601164204,0.4356888553925923,-0.1283914601164204,1.077642525945391,-0.1660427759800638,-0.1155799760350159,2.205,,,,1.0
2022-03-27,1.3357142857142843,-0.0927259459027222,0.1283914601164204,0.4356888553925923,-0.1283914601164204,1.077642525945391,-0.1660427759800638,-0.1155799760350159,8.662,,,,1.0
2022-03-28,1.3099999999999987,,,,,,,,9.004,,,,1.0
2022-03-29,1.304285714285713,,,,,,,,12.676,,,,1.0
2022-03-30,1.3442857142857128,,,,,,,,1.55,,,,1.0
2022-03-31,1.4871428571428555,0.0349537327087351,-0.0535825794296605,0.2715538101536887,0.0535825794296605,0.0773637603436197,0.0359616231705461,0.0317836731140102,10.101,,,,1.0
2022-04-01,1.7328571428571415,0.0349537327087351,-0.0535825794296605,0.2715538101536887,0.0535825794296605,0.0773637603436197,0.0359616231705461,0.0317836731140102,10.203,,,,1.55
2022-04-02,2.069999999999999,,,,,,,,11.832,,,,1.55
2022-04-03,2.227142857142856,,,,,,,,7.189,,,,1.55
2022-04-04,2.302142857142856,,,,,,,,-2.065,,,,1.55
2022-04-05,2.222142857142856,0.0061266199419541,-0.0142954993061721,0.3704063934939248,0.0142954993061721,0.0609285649178283,0.0103151715427104,0.0074010890675708,,,,,1.55
2022-04-06,2.3699999999999983,0.0061266199419541,-0.0142954993061721,0.3704063934939248,0.0142954993061721,0.0609285649178283,0.0103151715427104,0.0074010890675708,8.657,,,,1.55
2022-04-07,2.608571428571427,,,,,,,,16.27,,,,1.55
2022-04-08,2.699999999999999,,,,,,,,17.552,,,,1.55
2022-04-09,2.758571428571428,,,,,,,,18.284,,,,1.55
2022-04-10,2.8485714285714274,0.4708200160946164,-0.4502416167940412,0.1189120837620326,0.4502416167940412,0.3793939288173403,0.3422711470297405,0.3386628925800323,16.238,,,,1.55
2022-04-11,3.0421428571428555,0.4708200160946164,-0.4502416167940412,0.1189120837620326,0.4502416167940412,0.3793939288173403,0.3422711470297405,0.3386628925800323,13.897,,,,1.55
2022-04-12,3.177857142857141,,,,,,,,11.945,,,,1.55
2022-04-13,3.169999999999998,,,,,,,,3.93,,,,1.55
2022-04-14,3.044999999999998,,,,,,,,10.883,,,,1.55
2022-04-15,3.040714285714284,0.5110819893223898,-0.4929067641496657,0.1434230745903083,0.4929067641496657,0.3807331302336284,0.371529816516808,0.3675891607999801,17.702,,,,1.55
2022-04-16,3.0878571428571413,0.5110819893223898,-0.4929067641496657,0.1434230745903083,0.4929067641496657,0.3807331302336284,0.371529816516808,0.3675891607999801,18.717,,,,1.55
2022-04-17,3.1921428571428554,,,,,,,,21.308,,,,1.55
2022-04-18,3.3021428571428557,,,,,,,,22.135,,,,1.55
2022-04-19,3.579285714285713,,,,,,,,18.682,,,,1.55
2022-04-20,3.72642857142857,-0.0145967423117586,0.0412049942782947,0.6210393990789141,-0.0412049942782947,0.0818592538791043,-0.0246681731992534,-0.017667248312916,8.474,,,,1.55
2022-04-21,3.717142857142856,-0.0145967423117586,0.0412049942782947,0.6210393990789141,-0.0412049942782947,0.0818592538791043,-0.0246681731992534,-0.017667248312916,14.363,,,,1.55
2022-04-22,3.5514285714285703,,,,,,,,14.016,,,,1.55
2022-04-23,3.419999999999999,,,,,,,,18.157,,,,1.55
2022-04-24,3.4099999999999997,,,,,,,,17.121,,,,1.55
2022-04-25,3.452857142857142,0.4833097074713026,-0.4993734189442225,0.0772959566009896,0.4993734189442225,0.3744312269347055,0.3591860426323754,0.3531575862850462,18.905,,,,1.55
2022-04-26,3.418571428571428,0.4833097074713026,-0.4993734189442225,0.0772959566009896,0.4993734189442225,0.3744312269347055,0.3591860426323754,0.3531575862850462,6.808,,,,1.55
2022-04-27,3.278571428571428,,,,,,,,,,,,1.55
2022-04-28,3.0328571428571425,,,,,,,,,,,,1.55
2022-04-29,3.0721428571428566,,,,,,,,16.163,,,,1.55
2022-04-30,3.2364285714285708,0.4836480447224208,-0.4964389630726404,0.0961055090384824,0.4964389630726404,0.3552005706088883,0.3498021587729454,0.3466114444392068,18.745,,,,1.55
2022-05-01,3.217857142857142,0.4836480447224208,-0.4964389630726404,0.0961055090384824,0.4964389630726404,0.3552005706088883,0.3498021587729454,0.3466114444392068,16.951,,,,2.28064
2022-05-02,3.1478571428571422,,,,,,,,19.345,,,,2.28064
2022-05-03,3.049285714285713,,,,,,,,13.542,,,,2.28064
2022-05-04,3.206904761904761,,,,,,,,,,,,2.28064
2022-05-05,3.6207142857142847,0.0021438575890247,0.0165689608215221,0.1833303272724151,-0.0165689608215221,-0.0235163641960493,0.0034741455456241,0.0025387590659582,16.352,,,,2.28064
2022-05-06,3.899999999999999,0.0021438575890247,0.0165689608215221,0.1833303272724151,-0.0165689608215221,-0.0235163641960493,0.0034741455456241,0.0025387590659582,18.945,,,,2.28064
2022-05-07,3.925714285714285,,,,,,,,18.909,,,,2.28064
2022-05-08,4.057142857142855,,,,,,,,20.56,,,,2.28064
2022-05-09,4.202857142857142,,,,,,,,19.39,,,,2.28064
2022-05-10,4.509999999999999,0.5109590036528451,-0.5063491931983404,0.0868878681212663,0.5063491931983404,0.3741651283843176,0.3619708397558757,0.3608255620513643,20.358,,,,2.28064
2022-05-11,4.732380952380951,0.5109590036528451,-0.5063491931983404,0.0868878681212663,0.5063491931983404,0.3741651283843176,0.3619708397558757,0.3608255620513643,20.138,,,,2.28064
2022-05-12,4.84142857142857,,,,,,,,19.614,,,,2.28064
2022-05-13,4.862857142857142,,,,,,,,22.248,,,,2.28064
2022-05-14,4.887142857142856,,,,,,,,21.699,,,,2.28064
2022-05-15,4.858571428571428,0.4477678579943521,-0.4538335800170898,0.0835917935307536,0.4538335800170898,0.3439065026385444,0.3129003058586801,0.3131138128893715,20.659,,,,2.28064
2022-05-16,4.937142857142855,0.4477678579943521,-0.4538335800170898,0.0835917935307536,0.4538335800170898,0.3439065026385444,0.3129003058586801,0.3131138128893715,24.033,,,,2.28064
2022-05-17,5.005714285714284,,,,,,,,24.896,,,,2.28064
2022-05-18,5.078571428571427,,,,,,,,24.371,,,,2.28064
2022-05-19,5.184285714285713,,,,,,,,24.351,,,,2.28064
2022-05-20,5.25142857142857,0.4799310224396842,-0.5072097075836998,0.0958398298493453,0.5072097075836998,0.3674787197794233,0.359167500266007,0.3524039504783494,25.23,,,,2.28064
2022-05-21,5.357142857142856,0.4799310224396842,-0.5072097075836998,0.0958398298493453,0.5072097075836998,0.3674787197794233,0.359167500266007,0.3524039504783494,23.414,,,,2.28064
2022-05-22,5.394285714285713,,,,,,,,19.442,,,,2.28064
2022-05-23,5.504285714285714,,,,,,,,27.517,,,,2.28064
2022-05-24,5.544285714285714,,,,,,,,27.338,,,,2.28064
2022-05-25,5.551428571428571,0.4887996230806624,-0.5052772355931145,0.0675565261792923,0.5052772355931145,0.38066002620118,0.3692177821482931,0.361263387969562,20.528,,,,2.28064
2022-05-26,5.508571428571428,0.4887996230806624,-0.5052772355931145,0.0675565261792923,0.5052772355931145,0.38066002620118,0.3692177821482931,0.361263387969562,21.785,,,,2.28064
2022-05-27,5.532857142857141,,,,,,,,24.491,,,,2.28064
2022-05-28,5.599999999999999,,,,,,,,26.1,,,,2.28064
2022-05-29,5.72142857142857,,,,,,,,24.166,,,,2.28064
2022-05-30,5.5942857142857125,0.4482445163386209,-0.474765441247395,0.0700733258521982,0.474765441247395,0.3466470401201929,0.3399860177721296,0.3322680305157389,24.744,,,,2.28064
2022-05-31,5.607142857142856,0.4482445163386209,-0.474765441247395,0.0700733258521982,0.474765441247395,0.3466470401201929,0.3399860177721296,0.3322680305157389,26.349,,,,2.28064
2022-06-01,5.607142857142856,,,,,,,,25.369,,,,2.75
2022-06-02,5.578571428571427,,,,,,,,22.076,,,,2.75
2022-06-03,5.548571428571428,,,,,,,,25.486,,,,2.75
2022-06-04,5.515714285714284,0.4357253185340336,-0.4887436777353287,0.0611124371685686,0.4887436777353287,0.3378049763185637,0.3375178107193538,0.3277803191116877,28.113,,,,2.75
2022-06-05,5.564285714285712,0.4357253185340336,-0.4887436777353287,0.0611124371685686,0.4887436777353287,0.3378049763185637,0.3375178107193538,0.3277803191116877,24.123,,,,2.75
2022-06-06,5.664285714285713,,,,,,,,27.751,,,,2.75
2022-06-07,5.71142857142857,,,,,,,,29.355,,,,2.75
2022-06-08,5.665714285714285,,,,,,,,23.387,,,,2.75
2022-06-09,5.858571428571428,0.433433857347284,-0.4906955957412721,0.0619488903986556,0.4906955957412721,0.3268802389502525,0.3364460106406893,0.3265489967805998,29.72,,,,2.75
2022-06-10,5.951428571428571,0.433433857347284,-0.4906955957412721,0.0619488903986556,0.4906955957412721,0.3268802389502525,0.3364460106406893,0.3265489967805998,27.637,,,,2.75
2022-06-11,5.961428571428571,,,,,,,,27.015,,,,2.75
2022-06-12,5.887142857142857,,,,,,,,24.528,,,,2.75
2022-06-13,5.865714285714285,,,,,,,,28.116,,,,2.75
2022-06-14,5.905714285714285,0.4315444465194429,-0.5078135175364358,0.0553580659574696,0.5078135175364358,0.3259833380579948,0.3451495266386441,0.3319458620888846,29.798,,,,2.75
2022-06-15,5.925714285714285,0.4315444465194429,-0.5078135175364358,0.0553580659574696,0.5078135175364358,0.3259833380579948,0.3451495266386441,0.3319458620888846,27.046,,,,2.75
2022-06-16,5.842857142857143,,,,,,,,26.65,,,,2.75
2022-06-17,5.86142857142857,,,,,,,,28.962,,,,2.75
2022-06-18,5.874285714285714,,,,,,,,28.864,,,,2.75
2022-06-19,5.887142857142856,0.3594338436211858,-0.414919593504497,0.0652135826115097,0.414919593504497,0.2839524948171207,0.2798271839107786,0.2713597246578761,23.513,,,,2.75
2022-06-20,5.892857142857141,0.3594338436211858,-0.414919593504497,0.0652135826115097,0.414919593504497,0.2839524948171207,0.2798271839107786,0.2713597246578761,23.899,,,,2.75
2022-06-21,5.688571428571428,,,,,,,,16.77,,,,2.75
2022-06-22,5.841428571428571,,,,,,,,25.165,,,,2.75
2022-06-23,5.914285714285713,,,,,,,,26.103,,,,2.75
2022-06-24,5.907142857142857,0.4374108867985861,-0.498746788927487,0.0384809363500348,0.498746788927487,0.3310091740318707,0.3345393676842961,0.3261429933565003,26.881,,,,2.75
2022-06-25,5.927142857142856,0.4374108867985861,-0.498746788927487,0.0384809363500348,0.498746788927487,0.3310091740318707,0.3345393676842961,0.3261429933565003,27.314,,,,2.75
2022-06-26,5.961428571428571,,,,,,,,26.9,,,,2.75
2022-06-27,5.98,,,,,,,,27.253,,,,2.75
2022-06-28,6.1242857142857146,,,,,,,,26.528,,,,2.75
2022-06-29,6.092857142857143,0.4290247431823185,-0.4971040934324264,0.0453931731171906,0.4971040934324264,0.3212558605841227,0.3314601470317159,0.3221662417054176,27.633,,,,2.75
2022-06-30,6.012857142857143,0.4290247431823185,-0.4971040934324264,0.0453931731171906,0.4971040934324264,0.3212558605841227,0.3314601470317159,0.3221662417054176,26.913,,,,2.75
2022-07-01,5.974285714285714,,,,,,,,25.116,,,,2.8129066666666667
2022-07-02,5.871428571428572,,,,,,,,18.961,,,,2.8129066666666667
2022-07-03,5.827142857142857,,,,,,,,,,,,2.8129066666666667
2022-07-04,5.855714285714286,0.3991013211863381,-0.6039842984506062,0.0333682889384882,0.6039842984506062,0.1803946271538734,0.2104996911117009,0.2261827822242464,,,,,2.8129066666666667
2022-07-05,5.824285714285715,0.3991013211863381,-0.6039842984506062,0.0333682889384882,0.6039842984506062,0.1803946271538734,0.2104996911117009,0.2261827822242464,,,,,2.8129066666666667
2022-07-06,5.754285714285714,,,,,,,,,,,,2.8129066666666667
2022-07-07,5.762857142857143,,,,,,,,,,,,2.8129066666666667
2022-07-08,5.792857142857144,,,,,,,,,,,,2.8129066666666667
2022-07-09,5.872857142857143,0.4321150364620345,-0.5002362153359822,0.0591303598401802,0.5002362153359822,0.3237601582493101,0.3397663597549711,0.3284744450024196,,,,,2.8129066666666667
2022-07-10,5.914285714285714,0.4321150364620345,-0.5002362153359822,0.0591303598401802,0.5002362153359822,0.3237601582493101,0.3397663597549711,0.3284744450024196,,,,,2.8129066666666667
2022-07-11,5.881428571428571,,,,,,,,,,,,2.8129066666666667
2022-07-12,5.997142857142856,,,,,,,,,,,,2.8129066666666667
2022-07-13,6.059999999999998,,,,,,,,,,,,2.8129066666666667
2022-07-14,6.084285714285713,0.42332005075046,-0.4912664741277694,0.0403367927564042,0.4912664741277694,0.3275305554270744,0.3335709465401513,0.3222756290010043,,,,,2.8129066666666667
2022-07-15,6.067142857142856,0.42332005075046,-0.4912664741277694,0.0403367927564042,0.4912664741277694,0.3275305554270744,0.3335709465401513,0.3222756290010043,,,,,2.8129066666666667
2022-07-16,6.067142857142856,,,,,,,,,,,,2.8129066666666667
2022-07-17,6.082857142857142,,,,,,,,,,,,2.8129066666666667
2022-07-18,6.1014285714285705,,,,,,,,,,,,2.8129066666666667
2022-07-19,6.035714285714286,0.4006086502756391,-0.4757970316069467,0.0465026993437537,0.4757970316069467,0.305913721876485,0.3135812133550644,0.3035781756043434,,,,,2.8129066666666667
2022-07-20,6.08,0.4006086502756391,-0.4757970316069467,0.0465026993437537,0.4757970316069467,0.305913721876485,0.3135812133550644,0.3035781756043434,,,,,2.8129066666666667
2022-07-21,6.101428571428571,,,,,,,,,,,,2.8129066666666667
2022-07-22,6.084285714285714,,,,,,,,,,,,2.8129066666666667
2022-07-23,6.087142857142857,,,,,,,,,,,,2.8129066666666667
2022-07-24,6.0600000000000005,0.425145909190178,-0.5005298256874084,0.0466697623154946,0.5005298256874084,0.3247093909553118,0.3396007503781999,0.3267262876033783,,,,,2.8129066666666667
2022-07-25,6.045714285714285,0.425145909190178,-0.5005298256874084,0.0466697623154946,0.5005298256874084,0.3247093909553118,0.3396007503781999,0.3267262876033783,,,,,2.8129066666666667
2022-07-26,6.025714285714285,,,,,,,,,,,,2.8129066666666667
2022-07-27,5.824285714285713,,,,,,,,,,,,2.8129066666666667
2022-07-28,5.799999999999998,,,,,,,,,,,,2.8129066666666667
2022-07-29,5.835714285714283,0.3831888596926416,-0.4544870661837714,0.0479492253756948,0.4544870661837714,0.2927996580089841,0.2996547424367496,0.2901773559195654,,,,,2.8129066666666667
2022-07-30,5.684285714285712,0.3831888596926416,-0.4544870661837714,0.0479492253756948,0.4544870661837714,0.2927996580089841,0.2996547424367496,0.2901773559195654,,,,,2.8129066666666667
2022-07-31,5.695714285714282,,,,,,,,32.764,,,,2.8129066666666667
2022-08-01,5.689999999999997,,,,,,,,30.542,,,,2.5225866666666668
2022-08-02,5.65428571428571,,,,,,,,31.691,,,,2.5225866666666668
2022-08-03,5.772857142857139,0.4143632469432694,-0.4944333732128143,0.0444515503477305,0.4944333732128143,0.3165000262004989,0.3319800868630409,0.3190905898809432,30.933,,,,2.5225866666666668
2022-08-04,5.668571428571425,0.4143632469432694,-0.4944333732128143,0.0444515503477305,0.4944333732128143,0.3165000262004989,0.3319800868630409,0.3190905898809432,28.843,,,,2.5225866666666668
2022-08-05,5.622857142857138,,,,,,,,29.887,,,,2.5225866666666668
2022-08-06,5.737142857142852,,,,,,,,30.161,,,,2.5225866666666668
2022-08-07,5.692857142857139,,,,,,,,30.318,,,,2.5225866666666668
2022-08-08,5.642857142857139,0.325282263968672,-0.4268671082598822,0.0422019673278555,0.4268671082598822,0.235222150172506,0.2704733173762049,0.256966481251376,30.201,,,,2.5225866666666668
2022-08-09,5.669999999999996,0.325282263968672,-0.4268671082598822,0.0422019673278555,0.4268671082598822,0.235222150172506,0.2704733173762049,0.256966481251376,29.533,,,,2.5225866666666668
2022-08-10,5.657142857142852,,,,,,,,28.739,,,,2.5225866666666668
2022-08-11,5.708571428571424,,,,,,,,29.728,,,,2.5225866666666668
2022-08-12,5.582857142857138,,,,,,,,28.611,,,,2.5225866666666668
2022-08-13,5.575714285714282,0.0946287938526698,-0.0013698438581611,0.103250289601939,0.0013698438581611,0.5393812369688281,0.1098643068024622,0.0927552919768329,29.287,,,,2.5225866666666668
2022-08-14,5.468571428571424,0.0946287938526698,-0.0013698438581611,0.103250289601939,0.0013698438581611,0.5393812369688281,0.1098643068024622,0.0927552919768329,27.344,,,,2.5225866666666668
2022-08-15,5.544285714285711,,,,,,,,31.626,,,,2.5225866666666668
2022-08-16,5.489999999999996,,,,,,,,31.659,,,,2.5225866666666668
2022-08-17,5.478571428571425,,,,,,,,31.017,,,,2.5225866666666668
2022-08-18,5.442857142857139,0.4240060704095023,-0.5073678365775516,0.0594494326838425,0.5073678365775516,0.3184469672186034,0.3383179370846068,0.3255742181624685,27.752,,,,2.5225866666666668
2022-08-19,5.502857142857139,0.4240060704095023,-0.5073678365775516,0.0594494326838425,0.5073678365775516,0.3184469672186034,0.3383179370846068,0.3255742181624685,27.698,,,,2.5225866666666668
2022-08-20,5.4271428571428535,,,,,,,,28.192,,,,2.5225866666666668
2022-08-21,5.538571428571424,,,,,,,,31.405,,,,2.5225866666666668
2022-08-22,5.429999999999995,,,,,,,,30.612,,,,2.5225866666666668
2022-08-23,5.308571428571424,0.1312773770519665,-0.1860152067882674,0.0391300009297473,0.1860152067882674,0.1604246534407139,0.1235780114574091,0.1126764469913073,27.719,,,,2.5225866666666668
2022-08-24,5.172857142857139,0.1312773770519665,-0.1860152067882674,0.0391300009297473,0.1860152067882674,0.1604246534407139,0.1235780114574091,0.1126764469913073,27.103,,,,2.5225866666666668
2022-08-25,5.109999999999995,,,,,,,,32.418,,,,2.5225866666666668
2022-08-26,4.969999999999994,,,,,,,,28.059,,,,2.5225866666666668
2022-08-27,4.921428571428566,,,,,,,,28.587,,,,2.5225866666666668
2022-08-28,4.822857142857138,0.4190208188125066,-0.515027248433658,0.0622417370822014,0.515027248433658,0.2994361594319343,0.3275361816797937,0.3171919296894755,28.686,,,,2.5225866666666668
2022-08-29,4.55571428571428,0.4190208188125066,-0.515027248433658,0.0622417370822014,0.515027248433658,0.2994361594319343,0.3275361816797937,0.3171919296894755,22.308,,,,2.5225866666666668
2022-08-30,4.442857142857137,,,,,,,,21.06,,,,2.5225866666666668
2022-08-31,4.427142857142851,,,,,,,,29.452,,,,2.5225866666666668
2022-09-01,4.344285714285708,,,,,,,,27.777,,,,1.93
2022-09-02,4.309999999999994,0.3728783567036902,-0.4330033936670848,0.0648419322179896,0.4330033936670848,0.2909462579659053,0.2791181440864291,0.2738315228904997,29.993,,,,1.93
2022-09-03,4.185714285714279,0.3728783567036902,-0.4330033936670848,0.0648419322179896,0.4330033936670848,0.2909462579659053,0.2791181440864291,0.2738315228904997,36.688,,,,1.93
2022-09-04,4.112857142857137,,,,,,,,29.334,,,,1.93
2022-09-05,4.269999999999993,,,,,,,,31.396,,,,1.93
2022-09-06,4.3742857142857074,,,,,,,,30.096,,,,1.93
